block_name,basin_name,basin_id,date_collection,CALCIUM(mg/L),PH.1,TEMPERATURE,TOTAL DISSOLVED SOLIDS(mg/L),TOTAL HARDNESS(mg/L),DISSOLVED OXYGEN(mg/L),BIOCHEMICAL OXYGEN DEMAND(mg/L),MAGNESIUM(mg/L)
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-01-2016 00:00,43.2,8.17,24.5,274,221.4,7.49,0.99,27.216
RAMANAGARAM,Cauvery Basin,1,01-01-2016 00:00,84.8,7.95,23,665,345.65,3.94,13.9,32.076
MALVALLI,Cauvery Basin,1,01-01-2016 00:00,49.6,8.2,25,302,217.15,7.68,1.18,22.356
HASSAN,Cauvery Basin,1,01-01-2016 00:00,28.8,7.75,22,144,104.4,6.033454137,1.447564573,7.776
KOLLEGAL,Cauvery Basin,1,01-01-2016 00:00,40,8.18,24,227,189.1,7.29,0.99,21.384
KOLLEGAL,Cauvery Basin,1,01-01-2016 00:00,68.8,7.85,16.5,401,257.05,4.885560112,4.12083875,20.412
Shaklespur,Cauvery Basin,1,01-01-2018 00:00,4,7.3,22,42,27.917,6.82759112,1.5,4.5
SOMVARPET,Cauvery Basin,1,01-01-2018 00:00,9,7.6,22,70,46.5,7.368067748,0.9,3.6
HOLENARSIPUR,Cauvery Basin,1,01-01-2018 00:00,10,7.3,25.5,84,43.917,7.150256786,0.5,0.9
KRISHNARAJPET,Cauvery Basin,1,01-01-2018 00:00,34,7.9,22,234,191.667,5.588719332,1.4,20
RAMANAGARAM,Cauvery Basin,1,01-01-2018 00:00,79,7.9,23,812,429.167,3.021091473,16.3,40
KOLLEGAL,Cauvery Basin,1,01-01-2018 00:00,28,8,24,242,180.167,4.827498172,1.3,25.4
SOMVARPET,Cauvery Basin,1,01-02-1979 00:00,11,7.33,24.4504553,50,44.1667,6.319421535,0.328449398,4
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1979 00:00,26,7.83,23.73721402,148,102.5,5.849478062,1.385591513,9
KOLLEGAL,Cauvery Basin,1,01-02-1979 00:00,26,8,23.39949599,128,102.5,5.77661999,1.393505787,9
SOMVARPET,Cauvery Basin,1,01-02-1980 00:00,8.2,7.67,23.80244846,67,61.75,6.264690209,0.402320116,9.9
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1980 00:00,30.6,7.88,22.49723626,258,169.417,5.154322929,2.169163577,22.3
MALVALLI,Cauvery Basin,1,01-02-1980 00:00,22.45790962,8.45,24.79749232,250,116.0998839,6.773252345,1.443014702,14.0774781
KOLLEGAL,Cauvery Basin,1,01-02-1980 00:00,20.4,8.26,25.01975035,293.3554419,123.083,6.872458576,1.343029324,17.3
SOMVARPET,Cauvery Basin,1,01-02-1981 00:00,8,7.9,24.92617081,74,40.8333,6.944779676,0.183299122,5
HOLENARSIPUR,Cauvery Basin,1,01-02-1981 00:00,11,7.8,24.58768331,82,52.5,6.645177864,0.399294852,6
KOLLEGAL,Cauvery Basin,1,01-02-1981 00:00,18,7.6,24.02484611,134,86.6667,6.076823585,0.959657569,10
SOMVARPET,Cauvery Basin,1,01-02-1982 00:00,39,8.6,27.22832363,532,172.5,7.647468308,2.378395314,18
HOLENARSIPUR,Cauvery Basin,1,01-02-1982 00:00,13,8,24.30386905,64,53.3333,6.561778212,0.482988499,5
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1982 00:00,20,8.3,24.99265571,214,95.8333,6.882930784,1.088130442,11
MALVALLI,Cauvery Basin,1,01-02-1982 00:00,35,8.7,24.89059302,384,166.667,6.660261063,2.242022624,19
KOLLEGAL,Cauvery Basin,1,01-02-1982 00:00,20,8.4,24.8226909,192,91.6667,6.853563232,1.055109862,10
SOMVARPET,Cauvery Basin,1,01-02-1983 00:00,9,7.7,25.57954455,130,47.5,7.130446461,0.26203473,6
HOLENARSIPUR,Cauvery Basin,1,01-02-1983 00:00,9,7.5,26.053449,170,51.6667,7.254380848,0.287943859,7
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1983 00:00,16,7.9,25.11575869,164,73.3333,6.82838978,0.746090305,8
MALVALLI,Cauvery Basin,1,01-02-1983 00:00,19,7.8,26.30684235,370,122.5,7.285458604,1.259389733,18
KOLLEGAL,Cauvery Basin,1,01-02-1983 00:00,16,7.4,24.0733765,150,90,6.045265731,0.918472679,12
SOMVARPET,Cauvery Basin,1,01-02-1984 00:00,21.5,8.4,22.60931628,100,106.25,5.72840699,1.288645915,12.6
HOLENARSIPUR,Cauvery Basin,1,01-02-1984 00:00,15.1,8,23.28560507,83,82.3333,6.009620143,0.837513922,10.7
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1984 00:00,22.3,7,23.34851661,160,112.417,5.304951338,1.353889556,13.6
MALVALLI,Cauvery Basin,1,01-02-1984 00:00,22,8.3,27.02977208,380,112.917,7.832380014,1.261878578,13.9
KOLLEGAL,Cauvery Basin,1,01-02-1984 00:00,22.3,7.3,23.85502448,190,112.417,5.717862779,1.342065922,13.6
SOMVARPET,Cauvery Basin,1,01-02-1985 00:00,7.2,8.2,24.29181885,130,73,6.823426511,0.456022734,13.2
HOLENARSIPUR,Cauvery Basin,1,01-02-1985 00:00,8,7.8,25.72027762,90,30,7.278526827,0.068492376,2.4
HUNSUR,Cauvery Basin,1,01-02-1985 00:00,10.4,8.1,26.96784177,246,60.1667,7.995507909,0.390849562,8.2
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1985 00:00,7.5,8,23.56062246,290,144.167,6.357125642,1.115699614,30.1
MALVALLI,Cauvery Basin,1,01-02-1985 00:00,11.2,8.1,28.67910333,360,65.0833,8.815286027,0.422340356,8.9
KOLLEGAL,Cauvery Basin,1,01-02-1985 00:00,16.7,7.9,25.07171301,162.220429,73.8333,6.795702486,0.775341878,7.7
SOMVARPET,Cauvery Basin,1,01-02-1986 00:00,6,7.5,24.9431643,112,52.5,6.789510423,0.216858662,9
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1986 00:00,29,7.5,26.43029932,252,85,6.908779907,1.271583462,3
MALVALLI,Cauvery Basin,1,01-02-1986 00:00,18,7.5,28.88217352,362,65.8333,8.404780075,0.660971775,5
KOLLEGAL,Cauvery Basin,1,01-02-1986 00:00,14,7.5,25.36693212,192,76.6667,6.786933639,0.700155247,10
HOLENARSIPUR,Cauvery Basin,1,01-02-1988 00:00,12,7.69,21.6,-31.54503826,38.1,6.337179141,0.277372431,1.944
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1988 00:00,29,7.51,23.5,150.2089306,93.2562,6.040804274,1.368206938,4.9815
MALVALLI,Cauvery Basin,1,01-02-1988 00:00,31,7.72,19,336.4587685,206.594,5.453133961,2.427812006,30.9825
KOLLEGAL,Cauvery Basin,1,01-02-1988 00:00,31,7.32,25,215.8446447,102.306,6.087154249,1.525328368,5.9535
SOMVARPET,Cauvery Basin,1,01-02-1989 00:00,8,8.08,23,0.543205165,32.6562,6.847087662,0.096582871,3.0375
HOLENARSIPUR,Cauvery Basin,1,01-02-1989 00:00,13,8.27,21,-55.03591602,36.55,6.547152104,0.295485404,0.972
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1989 00:00,30,7.56,24,147.1738922,87.6562,6.112371803,1.355282476,3.0375
MALVALLI,Cauvery Basin,1,01-02-1989 00:00,33,7.5,18.5,132.4247199,140.719,5.233608855,1.907113473,13.9725
KOLLEGAL,Cauvery Basin,1,01-02-1989 00:00,30,7.92,24,134.3049026,83.1,6.310786181,1.31466477,1.944
SOMVARPET,Cauvery Basin,1,01-02-1990 00:00,32.2,8.07,23.3,180.1155531,107.838,6.232424706,1.608484654,6.561
HOLENARSIPUR,Cauvery Basin,1,01-02-1990 00:00,17.2,8.06,23.5,74.24706541,59.2,6.657929762,0.654967865,3.888
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1990 00:00,79.8,8.02,23.5,469.0350227,236.963,4.959484786,4.413100807,8.991
MALVALLI,Cauvery Basin,1,01-02-1990 00:00,51.8,7.98,21.5,520.1805703,258.594,5.382129741,3.625183014,30.9825
KOLLEGAL,Cauvery Basin,1,01-02-1990 00:00,38.6,8.18,24,371.93548,172.438,6.2021001,2.410196711,18.225
SOMVARPET,Cauvery Basin,1,01-02-1991 00:00,10.2,7.2,24.5,399.7087394,39.675,11.89,-2.920407598,3.402
HOLENARSIPUR,Cauvery Basin,1,01-02-1991 00:00,8.6,6.9,24,19.87210852,29.6,6.323539599,0.094712559,1.944
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1991 00:00,22,7.62,23,349.6861904,92.9688,9.45,-0.818263352,9.1125
MALVALLI,Cauvery Basin,1,01-02-1991 00:00,41,7.65,23.5,493.2595796,221.975,5.765964877,2.933032677,28.674
KOLLEGAL,Cauvery Basin,1,01-02-1991 00:00,25.2,6.9,26,306.7921731,120.713,6.138244646,1.492990955,13.851
SOMVARPET,Cauvery Basin,1,01-02-1992 00:00,18.6,7.85,22,57.09760233,61.1813,6.7,0.43319631,3.5235
HOLENARSIPUR,Cauvery Basin,1,01-02-1992 00:00,15.4,7.25,23,108.7534934,75.4563,6.18786196,0.735149634,8.8695
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1992 00:00,33.2,7,24.5,489.8282445,142.738,8.6,0.289040069,14.337
MALVALLI,Cauvery Basin,1,01-02-1992 00:00,51.6,7.94,23,381.8604815,165.956,6.9,1.975245643,8.8695
KOLLEGAL,Cauvery Basin,1,01-02-1992 00:00,33.2,7.61,25.5,385.2729927,126.031,7.7,0.965103189,10.3275
SOMVARPET,Cauvery Basin,1,01-02-1993 00:00,31,7.5,23.5,239.4109631,90.1562,7.61,0.425502318,3.0375
HOLENARSIPUR,Cauvery Basin,1,01-02-1993 00:00,9.43,8.2,23,69.68818927,58,6.867686875,0.372332484,8.262
HUNSUR,Cauvery Basin,1,01-02-1993 00:00,32.6,8.5,23.5,266.7179132,136.681,6.475507362,1.880628236,13.2435
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1993 00:00,34.2,8.2,23,297.4906011,125.494,7.5,1.023556069,9.5985
MALVALLI,Cauvery Basin,1,01-02-1993 00:00,31,7,27.5,264.0319606,93.7,6.256369484,1.460217397,3.888
KOLLEGAL,Cauvery Basin,1,01-02-1993 00:00,34.2,7.9,27,484.4680712,127.013,8.89,0.532712889,9.963
SOMVARPET,Cauvery Basin,1,01-02-1994 00:00,25.4,6.1,23,357.7671047,103.494,7.61,2.17,9.5985
HOLENARSIPUR,Cauvery Basin,1,01-02-1994 00:00,23.6,7.6,18,-93.94746877,60.0125,5.488912571,0.858541723,0.243
HUNSUR,Cauvery Basin,1,01-02-1994 00:00,94.2,8.2,23.5,1081.580892,462.533,4.613665365,6.925263207,54.488
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1994 00:00,55,7.5,25,387.6217032,205.337,5.13,0.69,16.281
MALVALLI,Cauvery Basin,1,01-02-1994 00:00,39.2,8.3,24.5,632.3584205,189.631,9.48,0.691946989,21.9915
KOLLEGAL,Cauvery Basin,1,01-02-1994 00:00,4.4,8,26,351.8619189,58.5833,9.62,0.89,11.42
SOMVARPET,Cauvery Basin,1,01-02-1995 00:00,37.2,7.9,22,302.2157311,128.958,7.41,1.58,8.63
HOLENARSIPUR,Cauvery Basin,1,01-02-1995 00:00,37.8,7.3,20.5,174.5258406,138.038,5.519041097,1.09,10.449
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1995 00:00,31.4,7.3,24,564.1623989,153.917,8.94,2.46,18.1
MALVALLI,Cauvery Basin,1,01-02-1995 00:00,117.2,8,26,972.9182917,328.944,8.82,1.28,8.6265
KOLLEGAL,Cauvery Basin,1,01-02-1995 00:00,31.4,5.8,26,406.8751543,142.288,6.13,1.492940356,15.309
SOMVARPET,Cauvery Basin,1,01-02-1996 00:00,20.4,7.8,21.5,173.8789377,78.8438,7.71,0.59,6.6825
HOLENARSIPUR,Cauvery Basin,1,01-02-1996 00:00,42,7.5,23.5,353.773528,148.538,6.81,1.612679179,10.449
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1996 00:00,44,8.24,25,755.5752529,212.262,9.6,3.06,24.543
MALVALLI,Cauvery Basin,1,01-02-1996 00:00,39.2,8.28,22.5,666.0707319,189.631,10.32,1.19,21.9915
KOLLEGAL,Cauvery Basin,1,01-02-1996 00:00,30.4,8.16,24.5,290.3067805,108.906,7.7,0.5,7.8975
SOMVARPET,Cauvery Basin,1,01-02-1997 00:00,20.44,8.2,24,216.6945688,102.839,6.62,2.07,12.4173
HOLENARSIPUR,Cauvery Basin,1,01-02-1997 00:00,23.58,8.26,24.5,242.0128185,62.1394,8.99,-0.435362575,0.76545
HUNSUR,Cauvery Basin,1,01-02-1997 00:00,64.46,8.28,23,716.3301269,320.315,5.403964673,4.622158042,38.1996
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1997 00:00,33.02,7.9,28.7,409.7271494,162.133,6.12,0.69,19.0998
KOLLEGAL,Cauvery Basin,1,01-02-1997 00:00,28.3,8.12,24.5,460.4094423,138.385,8.7,1.28,16.2324
SOMVARPET,Cauvery Basin,1,01-02-1998 00:00,17.2,7.21,26,423.1154658,78.9438,8.3,5.63,8.6265
HOLENARSIPUR,Cauvery Basin,1,01-02-1998 00:00,22.8,8.2,25.5,458.3235408,111.675,8.3,5.63,13.122
HUNSUR,Cauvery Basin,1,01-02-1998 00:00,62.4,7.3,24.5,510.8271279,230.925,5.154412444,3.760067533,17.982
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1998 00:00,42.4,7.41,27.5,764.2357004,209.275,8.29,4.73,24.786
MALVALLI,Cauvery Basin,1,01-02-1998 00:00,69.6,7.21,26,824.7759886,245.381,8.84,2.37,17.1315
KOLLEGAL,Cauvery Basin,1,01-02-1998 00:00,37.2,7.5,27,505.3292733,155.269,7.71,1.48,14.9445
SOMVARPET,Cauvery Basin,1,01-02-1999 00:00,18.8,8.76,24.5,338.4429691,90.5375,9,1.6,10.449
HOLENARSIPUR,Cauvery Basin,1,01-02-1999 00:00,16.6,7.76,24,330.9525343,76.4313,9.2,0.7,8.3835
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-1999 00:00,37.4,8.26,23.5,333.3392606,162.35,6.3,2.1,16.524
MALVALLI,Cauvery Basin,1,01-02-1999 00:00,47.2,8.29,22,344.9628615,214.694,5,2.2,23.2065
KOLLEGAL,Cauvery Basin,1,01-02-1999 00:00,32.8,8.23,23,398.4947842,155.913,7.8,0.9,17.739
HOLENARSIPUR,Cauvery Basin,1,01-02-2000 00:00,15.6,8.05,23,132.8651504,58.7438,7.3,1.8,4.7385
HUNSUR,Cauvery Basin,1,01-02-2000 00:00,41.8,7.93,23,294.2543458,157.15,5.850729064,2.38010621,12.636
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2000 00:00,52.6,8.13,22,507.556351,206.931,7.1,3.5,18.1035
MALVALLI,Cauvery Basin,1,01-02-2000 00:00,43.6,7.95,23,441.7572473,185.444,6.7,3,18.3465
KOLLEGAL,Cauvery Basin,1,01-02-2000 00:00,30.8,8.2,23,332.4257847,140.787,7.1,2.2,15.309
SOMVARPET,Cauvery Basin,1,01-02-2001 00:00,18.2,7.66,24,263.9710501,83.975,7.9,1,9.234
HOLENARSIPUR,Cauvery Basin,1,01-02-2001 00:00,18.2,8.16,23.5,352.2783749,83.975,9.5,1,9.234
HUNSUR,Cauvery Basin,1,01-02-2001 00:00,31.2,8.08,23.5,304.994932,149.381,6.277911507,1.945325994,17.1315
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2001 00:00,39.2,8.18,20,243.2783865,100.531,8.3,1.7,0.6075
MALVALLI,Cauvery Basin,1,01-02-2001 00:00,39.2,8.18,25.5,441.7946122,189.631,6.1,2.6,21.9915
KOLLEGAL,Cauvery Basin,1,01-02-2001 00:00,44.6,8.19,24,521.1588329,211.738,6.9,2.2,24.057
KOLLEGAL,Cauvery Basin,3,01-02-2002 00:00,44.08,8.13,25.2,782.7677239,343.117,5.7,0.7,55.9
SOMVARPET,Cauvery Basin,1,01-02-2002 00:00,6.4,8.1,22,194.8670804,31.6938,9.6,0.8,3.7665
HOLENARSIPUR,Cauvery Basin,1,01-02-2002 00:00,4.2,7.9,22.5,54.93001381,14.55,7.9,1.5,0.972
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2002 00:00,50,8,23,804.728536,230.3,10.3,2,25.272
MALVALLI,Cauvery Basin,1,01-02-2002 00:00,47.6,7.7,24.5,643.1238913,252.144,6.1,4.6,31.9545
KOLLEGAL,Cauvery Basin,1,01-02-2002 00:00,33,7.9,24,429.0457679,157.931,7.8,0.5,18.1035
Shaklespur,Cauvery Basin,1,01-02-2003 00:00,9.4,7.6,21,-29.95427844,43.2438,6.271617081,0.230242079,4.7385
HUNSUR,Cauvery Basin,1,01-02-2003 00:00,23,8.2,24.5,301.5932467,132.931,6.697636218,1.518717969,18.1035
KRISHNARAJPET,Cauvery Basin,1,01-02-2003 00:00,11.8,8,24,61.30371596,46.2062,6.83729509,0.353996011,4.0095
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2003 00:00,17,7.9,23,179.6709063,76.925,7.4,1,8.262
MALVALLI,Cauvery Basin,1,01-02-2003 00:00,31.4,8.2,24,207.4605996,142.288,5.1,2.2,15.309
HASSAN,Cauvery Basin,1,01-02-2003 00:00,9.4,7.9,23,25.1898412,42.2313,6.709330622,0.230580557,4.4955
KOLLEGAL,Cauvery Basin,1,01-02-2003 00:00,18.8,8.1,25,187.3097179,106.738,6.1,0.7,14.337
Shaklespur,Cauvery Basin,1,01-02-2005 00:00,7.8,7.1,20.5,-60.12359752,35.1938,5.976509482,0.010266276,4.131
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2005 00:00,29.8,8.2,25,96.6174355,142.337,3.4,1.92,16.281
HASSAN,Cauvery Basin,1,01-02-2005 00:00,31,7.49,24.5,332.9222926,148.881,6.097064323,1.938549858,17.1315
KOLLEGAL,Cauvery Basin,1,01-02-2005 00:00,26.6,7.95,24,140.1367301,130.288,4.68,1.31,15.309
Shaklespur,Cauvery Basin,1,01-02-2006 00:00,18.73,7.6,19,62.00241185,101.992,5.738245441,1.068798498,13.24
KRISHNARAJPET,Cauvery Basin,1,01-02-2006 00:00,31.07,8.23,21.5,156.9386363,117.425,6.100240361,1.646382684,9.54
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2006 00:00,11.01,8.22,21,-27.08209249,71.3583,5.16,2.21,10.52
MALVALLI,Cauvery Basin,1,01-02-2006 00:00,22.02,8.22,24,308.5002277,103.05,7.91,1.93,11.52
HASSAN,Cauvery Basin,1,01-02-2006 00:00,26.7,7.98,26,320.1058739,126.333,6.688544136,1.595220174,14.3
KOLLEGAL,Cauvery Basin,1,01-02-2006 00:00,26.29,8.2,23,340.2330101,119.308,8.22,1.15,12.86
KOLLEGAL,Cauvery Basin,3,01-02-2008 00:00,40.08,8.38,20,645.1104569,312.867,6.38951582,0.7,51.04
KRISHNARAJPET,Cauvery Basin,1,01-02-2008 00:00,15.6,8.16,23,105.5390863,74.4375,6.680900055,0.733072159,8.505
Shaklespur,Cauvery Basin,1,01-02-2010 00:00,6.4,7.33,22,-27.00735801,32.2,6.341665532,0.032262826,3.888
KRISHNARAJPET,Cauvery Basin,1,01-02-2010 00:00,30.4,7.97,23.5,196.0434863,140.8,5.45,0.39,15.552
RAMANAGARAM,Cauvery Basin,1,01-02-2010 00:00,75.2,7.62,22,599.5225123,317.6,3.11,7.8,31.104
MALVALLI,Cauvery Basin,1,01-02-2010 00:00,33.6,8.06,23,378.9505121,173.1,6.61,1.75,21.384
HASSAN,Cauvery Basin,1,01-02-2010 00:00,20.8,7.75,21,55.31546363,80.35,6.046867999,0.956872367,6.804
KOLLEGAL,Cauvery Basin,1,01-02-2010 00:00,32,8.35,22,362.4806089,148.85,7.97,0.58,16.524
KOLLEGAL,Cauvery Basin,1,01-02-2010 00:00,56,7.72,21.5,475.4172757,245.3,5.135399503,3.652268686,25.272
KOLLEGAL,Cauvery Basin,3,01-02-2011 00:00,40.08,8.64,20,764.1737876,355.408,6.628211423,0.6,61.25
Shaklespur,Cauvery Basin,1,01-02-2011 00:00,6.4,7.15,21.5,-30.06778471,36.25,6.173582579,0.066045356,4.86
HUNSUR,Cauvery Basin,1,01-02-2011 00:00,38.4,7.55,21,424.0160898,221.55,5.437110225,2.827333704,30.132
KRISHNARAJPET,Cauvery Basin,1,01-02-2011 00:00,27.2,8.11,22,232.0726391,124.7,6.77,1.187008918,13.608
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2011 00:00,33.6,8.21,28,410.5429254,193.35,4.56,3.855133567,26.244
RAMANAGARAM,Cauvery Basin,1,01-02-2011 00:00,78.4,7.52,22.5,648.6419007,341.8,3.18,6.025750319,34.992
MALVALLI,Cauvery Basin,1,01-02-2011 00:00,33.6,8,22,294.5999011,185.25,4.98,2.857867385,24.3
HASSAN,Cauvery Basin,1,01-02-2011 00:00,19.2,7.66,17,-46.36193889,84.45,5.491228211,0.919234185,8.748
KOLLEGAL,Cauvery Basin,1,01-02-2011 00:00,33.6,8.25,19.5,275.6327647,165,6.57,1.56374295,19.44
KOLLEGAL,Cauvery Basin,1,01-02-2011 00:00,54.4,7.73,15,278.3548379,241.3,4.295479675,3.530686396,25.272
KOLLEGAL,Cauvery Basin,3,01-02-2012 00:00,41.68,8.4,27,578.8296468,217.617,7.183420935,0.7,27.22
Shaklespur,Cauvery Basin,1,01-02-2012 00:00,8,6.88,19.5,-16.97930441,36.2,6.93,-0.673496964,3.888
SOMVARPET,Cauvery Basin,1,01-02-2012 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
HOLENARSIPUR,Cauvery Basin,1,01-02-2012 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
KRISHNARAJPET,Cauvery Basin,1,01-02-2012 00:00,28.8,7.46,23,224.8029321,128.7,5.78,1.73795031,13.608
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2012 00:00,33.6,7.98,24.5,470.1286169,193.35,6.55,2.251171154,26.244
RAMANAGARAM,Cauvery Basin,1,01-02-2012 00:00,80,7.2,22,632.7007372,329.6,3.47,5.627941019,31.104
MALVALLI,Cauvery Basin,1,01-02-2012 00:00,40,7.68,20,288.1100079,185.05,5.39,2.430040366,20.412
HASSAN,Cauvery Basin,1,01-02-2012 00:00,24,7.15,23,164.7480133,100.5,5.902625144,1.256982476,9.72
KOLLEGAL,Cauvery Basin,1,01-02-2012 00:00,35.2,7.86,25.5,426.0060157,169,6.55,2.133687138,19.44
KOLLEGAL,Cauvery Basin,1,01-02-2012 00:00,56,7.05,17.5,347.966306,241.25,4.223602195,3.597384501,24.3
Shaklespur,Cauvery Basin,1,01-02-2013 00:00,9.6,7.22,23,-15.17764269,32.1,6.17,0.2,1.944
KRISHNARAJPET,Cauvery Basin,1,01-02-2013 00:00,38.4,7.92,19,218.4004874,168.9,5.97,0.2,17.496
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2013 00:00,20.8,7.97,25,141.5485848,100.6,5.77,0.2,11.664
RAMANAGARAM,Cauvery Basin,1,01-02-2013 00:00,81.6,7.53,24,749.0266322,353.85,2.99,8.99,35.964
HASSAN,Cauvery Basin,1,01-02-2013 00:00,38.4,7.81,22,155.5408218,116.25,5.749427674,1.892537795,4.86
KOLLEGAL,Cauvery Basin,1,01-02-2013 00:00,33.6,7.96,25,210.787759,132.6,5.57,0.4,11.664
Shaklespur,Cauvery Basin,1,01-02-2016 00:00,6.4,7.2,25,42,36.25,6.93,1.2,4.86
KRISHNARAJPET,Cauvery Basin,1,01-02-2016 00:00,36.8,7.81,22,196,164.9,7.13,1.39,17.496
RAMANAGARAM,Cauvery Basin,1,01-02-2016 00:00,84.8,7.56,23.5,710,341.6,3.76,5.94,31.104
HASSAN,Cauvery Basin,1,01-02-2016 00:00,27.2,7.44,28,150,104.45,4.719078139,1.581964651,8.748
Shaklespur,Cauvery Basin,1,01-02-2017 00:00,8,7.17,21.5,56,32.15,7.64,0.36,2.916
KRISHNARAJPET,Cauvery Basin,1,01-02-2017 00:00,32,7.63,25,216,169.1,6.18,1.62,21.384
RAMANAGARAM,Cauvery Basin,1,01-02-2017 00:00,82.6,7.54,23.5,772,328,2.6,10.17,29.16
Shaklespur,Cauvery Basin,1,01-02-2018 00:00,5,7.2,22,46,30.833,6.924927391,1.2,4
KRISHNARAJPET,Cauvery Basin,1,01-02-2018 00:00,31,7.8,23,216,184.167,5.223687089,0.4,22
RAMANAGARAM,Cauvery Basin,1,01-02-2018 00:00,76,7.7,22.5,824,426.667,-0.321580211,28,44
Shaklespur,Cauvery Basin,1,01-02-2019 00:00,6,7.11,19,56,40,7.145791505,1.5,6
KRISHNARAJPET,Cauvery Basin,1,01-02-2019 00:00,33,7.88,23,284,192.5,5.621707397,1.7,22
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-02-2019 00:00,25,8.39,26,252,146.667,6.246930386,1.1,17
RAMANAGARAM,Cauvery Basin,1,01-02-2019 00:00,76,7.7,21,896,446.667,3.212191071,13.8,52
HASSAN,Cauvery Basin,1,01-02-2019 00:00,29,7.45,20,266,153.333,7.386665557,1.5,13
KOLLEGAL,Cauvery Basin,1,01-02-2019 00:00,25,8.2,25.5,262,149.167,6.228028725,1,18
KOLLEGAL,Cauvery Basin,1,01-02-2019 00:00,57,7.58,22,574,317.5,5.88054459,3.4,32
SOMVARPET,Cauvery Basin,1,01-03-1979 00:00,17,7.27,24.88565459,108,59.1667,6.341857442,0.660412417,4
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-03-1979 00:00,37,7.5,26.89335646,394,130,6.928511472,1.939005625,9
KOLLEGAL,Cauvery Basin,1,01-03-1979 00:00,33,8.06,23.94550632,186,115.833,5.892120939,1.742879198,8
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-03-1980 00:00,22.5,7.57,25.04532171,247.6784638,107.917,6.449317169,1.280658363,12.4
MALVALLI,Cauvery Basin,1,01-03-1980 00:00,25.8979383,8.2,25.53698244,342,133.7441546,6.988757938,1.732965102,16.04370836
KOLLEGAL,Cauvery Basin,1,01-03-1980 00:00,26.5,7.92,25.04436837,269.0024474,117.917,6.533529485,1.508733885,12.4
HOLENARSIPUR,Cauvery Basin,1,01-03-1981 00:00,10,7.4,25.04878394,92,45.8333,6.678606953,0.294438783,5
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-03-1981 00:00,19,8,24.14114189,194,105.833,6.328790808,1.162007608,14
KOLLEGAL,Cauvery Basin,1,01-03-1981 00:00,26,8,24.14574083,208,115,6.144945619,1.487077272,12
SOMVARPET,Cauvery Basin,1,01-03-1982 00:00,9,7.8,24.97057384,82,43.3333,6.885460939,0.239276847,5
HOLENARSIPUR,Cauvery Basin,1,01-03-1982 00:00,9,8,23.89543864,78,64.1667,6.46984488,0.449495287,10
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,01-03-1982 00:00,18,8.3,24.8014616,180,86.6667,6.84125147,0.941548658,10
MALVALLI,Cauvery Basin,1,01-03-1982 00:00,34,8.5,25.01397187,374,160,6.637244764,2.14506291,18
KOLLEGAL,Cauvery Basin,1,01-03-1982 00:00,24,8.3,24.79875144,224,105.833,6.682038609,1.320744879,11
